"","name","ID","sigma","beta"
"2740","Jay Lake",52,0.03,40
"2741","Jay Lake",53,0.03,41
"2742","Jay Lake",54,0.03,42
"2743","Jay Lake",55,0.03,43
"2744","Jay Lake",56,0.03,44
"2745","Jay Lake",57,0.03,45
"2746","Jay Lake",58,0.03,46
"2747","Jay Lake",59,0.03,47
"2748","Jay Lake",60,0.03,48
"2749","Jay Lake",61,0.03,49
"2750","Jay Lake",62,0.03,50
"2751","Lake O' Pines",63,0.03,1
"2752","Lake O' Pines",64,0.03,2
"2753","Lake O' Pines",1,0.03,3
"2754","Lake O' Pines",2,0.03,4
"2755","Lake O' Pines",3,0.03,5
"2756","Lake O' Pines",4,0.03,6
"2757","Lake O' Pines",5,0.03,7
"2758","Lake O' Pines",6,0.03,8
"2759","Lake O' Pines",7,0.03,9
"2760","Lake O' Pines",8,0.03,10
"2761","Lake O' Pines",9,0.03,11
"2762","Lake O' Pines",10,0.03,12
"2763","Lake O' Pines",11,0.03,13
"2764","Lake O' Pines",12,0.03,14
"2765","Lake O' Pines",13,0.03,15
"2766","Lake O' Pines",14,0.03,16
"2767","Lake O' Pines",15,0.03,17
"2768","Lake O' Pines",16,0.03,18
"2769","Lake O' Pines",17,0.03,19
"2770","Lake O' Pines",18,0.03,20
"2771","Lake O' Pines",19,0.03,21
"2772","Lake O' Pines",20,0.03,22
"2773","Lake O' Pines",21,0.03,23
"2774","Lake O' Pines",22,0.03,24
"2775","Lake O' Pines",23,0.03,25
"2776","Lake O' Pines",24,0.03,26
"2777","Lake O' Pines",25,0.03,27
"2778","Lake O' Pines",26,0.03,28
"2779","Lake O' Pines",27,0.03,29
"2780","Lake O' Pines",28,0.03,30
"2781","Lake O' Pines",29,0.03,31
"2782","Lake O' Pines",30,0.03,32
"2783","Lake O' Pines",31,0.03,33
"2784","Lake O' Pines",32,0.03,34
"2785","Lake O' Pines",33,0.03,35
"2786","Lake O' Pines",34,0.03,36
"2787","Lake O' Pines",35,0.03,37
"2788","Lake O' Pines",36,0.03,38
"2789","Lake O' Pines",37,0.03,39
"2790","Lake O' Pines",38,0.03,40
"2791","Lake O' Pines",39,0.03,41
"2792","Lake O' Pines",40,0.03,42
"2793","Lake O' Pines",41,0.03,43
"2794","Lake O' Pines",42,0.03,44
"2795","Lake O' Pines",43,0.03,45
"2796","Lake O' Pines",44,0.03,46
"2797","Lake O' Pines",45,0.03,47
"2798","Lake O' Pines",46,0.03,48
"2799","Lake O' Pines",47,0.03,49
"2800","Lake O' Pines",48,0.03,50
"2801","Qually Pond",49,0.03,1
"2802","Qually Pond",50,0.03,2
"2803","Qually Pond",51,0.03,3
"2804","Qually Pond",52,0.03,4
"2805","Qually Pond",53,0.03,5
"2806","Qually Pond",54,0.03,6
"2807","Qually Pond",55,0.03,7
"2808","Qually Pond",56,0.03,8
"2809","Qually Pond",57,0.03,9
"2810","Qually Pond",58,0.03,10
"2811","Qually Pond",59,0.03,11
"2812","Qually Pond",60,0.03,12
"2813","Qually Pond",61,0.03,13
"2814","Qually Pond",62,0.03,14
"2815","Qually Pond",63,0.03,15
"2816","Qually Pond",64,0.03,16
"2817","Qually Pond",1,0.03,17
"2818","Qually Pond",2,0.03,18
"2819","Qually Pond",3,0.03,19
"2820","Qually Pond",4,0.03,20
"2821","Qually Pond",5,0.03,21
"2822","Qually Pond",6,0.03,22
"2823","Qually Pond",7,0.03,23
"2824","Qually Pond",8,0.03,24
"2825","Qually Pond",9,0.03,25
"2826","Qually Pond",10,0.03,26
"2827","Qually Pond",11,0.03,27
"2828","Qually Pond",12,0.03,28
"2829","Qually Pond",13,0.03,29
"2830","Qually Pond",14,0.03,30
"2831","Qually Pond",15,0.03,31
"2832","Qually Pond",16,0.03,32
"2833","Qually Pond",17,0.03,33
"2834","Qually Pond",18,0.03,34
"2835","Qually Pond",19,0.03,35
"2836","Qually Pond",20,0.03,36
"2837","Qually Pond",21,0.03,37
"2838","Qually Pond",22,0.03,38
"2839","Qually Pond",23,0.03,39
"2840","Qually Pond",24,0.03,40
"2841","Qually Pond",25,0.03,41
"2842","Qually Pond",26,0.03,42
"2843","Qually Pond",27,0.03,43
"2844","Qually Pond",28,0.03,44
"2845","Qually Pond",29,0.03,45
"2846","Qually Pond",30,0.03,46
"2847","Qually Pond",31,0.03,47
"2848","Qually Pond",32,0.03,48
"2849","Qually Pond",33,0.03,49
"2850","Qually Pond",34,0.03,50
"2851","Lima Bog",35,0.03,1
"2852","Lima Bog",36,0.03,2
"2853","Lima Bog",37,0.03,3
"2854","Lima Bog",38,0.03,4
"2855","Lima Bog",39,0.03,5
"2856","Lima Bog",40,0.03,6
"2857","Lima Bog",41,0.03,7
"2858","Lima Bog",42,0.03,8
"2859","Lima Bog",43,0.03,9
"2860","Lima Bog",44,0.03,10
"2861","Lima Bog",45,0.03,11
"2862","Lima Bog",46,0.03,12
"2863","Lima Bog",47,0.03,13
"2864","Lima Bog",48,0.03,14
"2865","Lima Bog",49,0.03,15
"2866","Lima Bog",50,0.03,16
"2867","Lima Bog",51,0.03,17
"2868","Lima Bog",52,0.03,18
"2869","Lima Bog",53,0.03,19
"2870","Lima Bog",54,0.03,20
"2871","Lima Bog",55,0.03,21
"2872","Lima Bog",56,0.03,22
"2873","Lima Bog",57,0.03,23
"2874","Lima Bog",58,0.03,24
"2875","Lima Bog",59,0.03,25
"2876","Lima Bog",60,0.03,26
"2877","Lima Bog",61,0.03,27
"2878","Lima Bog",62,0.03,28
"2879","Lima Bog",63,0.03,29
"2880","Lima Bog",64,0.03,30
"2881","Lima Bog",1,0.03,31
"2882","Lima Bog",2,0.03,32
"2883","Lima Bog",3,0.03,33
"2884","Lima Bog",4,0.03,34
"2885","Lima Bog",5,0.03,35
"2886","Lima Bog",6,0.03,36
"2887","Lima Bog",7,0.03,37
"2888","Lima Bog",8,0.03,38
"2889","Lima Bog",9,0.03,39
"2890","Lima Bog",10,0.03,40
"2891","Lima Bog",11,0.03,41
"2892","Lima Bog",12,0.03,42
"2893","Lima Bog",13,0.03,43
"2894","Lima Bog",14,0.03,44
"2895","Lima Bog",15,0.03,45
"2896","Lima Bog",16,0.03,46
"2897","Lima Bog",17,0.03,47
"2898","Lima Bog",18,0.03,48
"2899","Lima Bog",19,0.03,49
"2900","Lima Bog",20,0.03,50
"2901","Capitola Lake",21,0.03,1
"2902","Capitola Lake",22,0.03,2
"2903","Capitola Lake",23,0.03,3
"2904","Capitola Lake",24,0.03,4
"2905","Capitola Lake",25,0.03,5
"2906","Capitola Lake",26,0.03,6
"2907","Capitola Lake",27,0.03,7
"2908","Capitola Lake",28,0.03,8
"2909","Capitola Lake",29,0.03,9
"2910","Capitola Lake",30,0.03,10
"2911","Capitola Lake",31,0.03,11
"2912","Capitola Lake",32,0.03,12
"2913","Capitola Lake",33,0.03,13
"2914","Capitola Lake",34,0.03,14
"2915","Capitola Lake",35,0.03,15
"2916","Capitola Lake",36,0.03,16
"2917","Capitola Lake",37,0.03,17
"2918","Capitola Lake",38,0.03,18
"2919","Capitola Lake",39,0.03,19
"2920","Capitola Lake",40,0.03,20
"2921","Capitola Lake",41,0.03,21
"2922","Capitola Lake",42,0.03,22
"2923","Capitola Lake",43,0.03,23
"2924","Capitola Lake",44,0.03,24
"2925","Capitola Lake",45,0.03,25
"2926","Capitola Lake",46,0.03,26
"2927","Capitola Lake",47,0.03,27
"2928","Capitola Lake",48,0.03,28
"2929","Capitola Lake",49,0.03,29
"2930","Capitola Lake",50,0.03,30
"2931","Capitola Lake",51,0.03,31
"2932","Capitola Lake",52,0.03,32
"2933","Capitola Lake",53,0.03,33
"2934","Capitola Lake",54,0.03,34
"2935","Capitola Lake",55,0.03,35
"2936","Capitola Lake",56,0.03,36
"2937","Capitola Lake",57,0.03,37
"2938","Capitola Lake",58,0.03,38
"2939","Capitola Lake",59,0.03,39
"2940","Capitola Lake",60,0.03,40
"2941","Capitola Lake",61,0.03,41
"2942","Capitola Lake",62,0.03,42
"2943","Capitola Lake",63,0.03,43
"2944","Capitola Lake",64,0.03,44
"2945","Capitola Lake",1,0.03,45
"2946","Capitola Lake",2,0.03,46
"2947","Capitola Lake",3,0.03,47
"2948","Capitola Lake",4,0.03,48
"2949","Capitola Lake",5,0.03,49
"2950","Capitola Lake",6,0.03,50
"2951","Steel Lake",7,0.03,1
"2952","Steel Lake",8,0.03,2
"2953","Steel Lake",9,0.03,3
"2954","Steel Lake",10,0.03,4
"2955","Steel Lake",11,0.03,5
"2956","Steel Lake",12,0.03,6
"2957","Steel Lake",13,0.03,7
"2958","Steel Lake",14,0.03,8
"2959","Steel Lake",15,0.03,9
"2960","Steel Lake",16,0.03,10
"2961","Steel Lake",17,0.03,11
"2962","Steel Lake",18,0.03,12
"2963","Steel Lake",19,0.03,13
"2964","Steel Lake",20,0.03,14
"2965","Steel Lake",21,0.03,15
"2966","Steel Lake",22,0.03,16
"2967","Steel Lake",23,0.03,17
"2968","Steel Lake",24,0.03,18
"2969","Steel Lake",25,0.03,19
"2970","Steel Lake",26,0.03,20
"2971","Steel Lake",27,0.03,21
"2972","Steel Lake",28,0.03,22
"2973","Steel Lake",29,0.03,23
"2974","Steel Lake",30,0.03,24
"2975","Steel Lake",31,0.03,25
"2976","Steel Lake",32,0.03,26
"2977","Steel Lake",33,0.03,27
"2978","Steel Lake",34,0.03,28
"2979","Steel Lake",35,0.03,29
"2980","Steel Lake",36,0.03,30
"2981","Steel Lake",37,0.03,31
"2982","Steel Lake",38,0.03,32
"2983","Steel Lake",39,0.03,33
"2984","Steel Lake",40,0.03,34
"2985","Steel Lake",41,0.03,35
"2986","Steel Lake",42,0.03,36
"2987","Steel Lake",43,0.03,37
"2988","Steel Lake",44,0.03,38
"2989","Steel Lake",45,0.03,39
"2990","Steel Lake",46,0.03,40
"2991","Steel Lake",47,0.03,41
"2992","Steel Lake",48,0.03,42
"2993","Steel Lake",49,0.03,43
"2994","Steel Lake",50,0.03,44
"2995","Steel Lake",51,0.03,45
"2996","Steel Lake",52,0.03,46
"2997","Steel Lake",53,0.03,47
"2998","Steel Lake",54,0.03,48
"2999","Steel Lake",55,0.03,49
"3000","Steel Lake",56,0.03,50
"3001","Lorraine Lake",57,0.03,1
"3002","Lorraine Lake",58,0.03,2
"3003","Lorraine Lake",59,0.03,3
"3004","Lorraine Lake",60,0.03,4
"3005","Lorraine Lake",61,0.03,5
"3006","Lorraine Lake",62,0.03,6
"3007","Lorraine Lake",63,0.03,7
"3008","Lorraine Lake",64,0.03,8
"3009","Lorraine Lake",1,0.03,9
"3010","Lorraine Lake",2,0.03,10
"3011","Lorraine Lake",3,0.03,11
"3012","Lorraine Lake",4,0.03,12
"3013","Lorraine Lake",5,0.03,13
"3014","Lorraine Lake",6,0.03,14
"3015","Lorraine Lake",7,0.03,15
"3016","Lorraine Lake",8,0.03,16
"3017","Lorraine Lake",9,0.03,17
"3018","Lorraine Lake",10,0.03,18
"3019","Lorraine Lake",11,0.03,19
"3020","Lorraine Lake",12,0.03,20
"3021","Lorraine Lake",13,0.03,21
"3022","Lorraine Lake",14,0.03,22
"3023","Lorraine Lake",15,0.03,23
"3024","Lorraine Lake",16,0.03,24
"3025","Lorraine Lake",17,0.03,25
"3026","Lorraine Lake",18,0.03,26
"3027","Lorraine Lake",19,0.03,27
"3028","Lorraine Lake",20,0.03,28
"3029","Lorraine Lake",21,0.03,29
"3030","Lorraine Lake",22,0.03,30
"3031","Lorraine Lake",23,0.03,31
"3032","Lorraine Lake",24,0.03,32
"3033","Lorraine Lake",25,0.03,33
"3034","Lorraine Lake",26,0.03,34
"3035","Lorraine Lake",27,0.03,35
"3036","Lorraine Lake",28,0.03,36
"3037","Lorraine Lake",29,0.03,37
"3038","Lorraine Lake",30,0.03,38
"3039","Lorraine Lake",31,0.03,39
"3040","Lorraine Lake",32,0.03,40
"3041","Lorraine Lake",33,0.03,41
"3042","Lorraine Lake",34,0.03,42
"3043","Lorraine Lake",35,0.03,43
"3044","Lorraine Lake",36,0.03,44
"3045","Lorraine Lake",37,0.03,45
"3046","Lorraine Lake",38,0.03,46
"3047","Lorraine Lake",39,0.03,47
"3048","Lorraine Lake",40,0.03,48
"3049","Lorraine Lake",41,0.03,49
"3050","Lorraine Lake",42,0.03,50
"3051","Penegor Lake",43,0.03,1
"3052","Penegor Lake",44,0.03,2
"3053","Penegor Lake",45,0.03,3
"3054","Penegor Lake",46,0.03,4
"3055","Penegor Lake",47,0.03,5
"3056","Penegor Lake",48,0.03,6
"3057","Penegor Lake",49,0.03,7
"3058","Penegor Lake",50,0.03,8
"3059","Penegor Lake",51,0.03,9
"3060","Penegor Lake",52,0.03,10
"3061","Penegor Lake",53,0.03,11
"3062","Penegor Lake",54,0.03,12
"3063","Penegor Lake",55,0.03,13
"3064","Penegor Lake",56,0.03,14
"3065","Penegor Lake",57,0.03,15
"3066","Penegor Lake",58,0.03,16
"3067","Penegor Lake",59,0.03,17
"3068","Penegor Lake",60,0.03,18
"3069","Penegor Lake",61,0.03,19
"3070","Penegor Lake",62,0.03,20
"3071","Penegor Lake",63,0.03,21
"3072","Penegor Lake",64,0.03,22
"3073","Penegor Lake",1,0.03,23
"3074","Penegor Lake",2,0.03,24
"3075","Penegor Lake",3,0.03,25
"3076","Penegor Lake",4,0.03,26
"3077","Penegor Lake",5,0.03,27
"3078","Penegor Lake",6,0.03,28
"3079","Penegor Lake",7,0.03,29
"3080","Penegor Lake",8,0.03,30
"3081","Penegor Lake",9,0.03,31
"3082","Penegor Lake",10,0.03,32
"3083","Penegor Lake",11,0.03,33
"3084","Penegor Lake",12,0.03,34
"3085","Penegor Lake",13,0.03,35
"3086","Penegor Lake",14,0.03,36
"3087","Penegor Lake",15,0.03,37
"3088","Penegor Lake",16,0.03,38
"3089","Penegor Lake",17,0.03,39
"3090","Penegor Lake",18,0.03,40
"3091","Penegor Lake",19,0.03,41
"3092","Penegor Lake",20,0.03,42
"3093","Penegor Lake",21,0.03,43
"3094","Penegor Lake",22,0.03,44
"3095","Penegor Lake",23,0.03,45
"3096","Penegor Lake",24,0.03,46
"3097","Penegor Lake",25,0.03,47
"3098","Penegor Lake",26,0.03,48
"3099","Penegor Lake",27,0.03,49
"3100","Penegor Lake",28,0.03,50
"3101","Fox Lake",29,0.03,1
"3102","Fox Lake",30,0.03,2
"3103","Fox Lake",31,0.03,3
"3104","Fox Lake",32,0.03,4
"3105","Fox Lake",33,0.03,5
"3106","Fox Lake",34,0.03,6
"3107","Fox Lake",35,0.03,7
"3108","Fox Lake",36,0.03,8
"3109","Fox Lake",37,0.03,9
"3110","Fox Lake",38,0.03,10
"3111","Fox Lake",39,0.03,11
"3112","Fox Lake",40,0.03,12
"3113","Fox Lake",41,0.03,13
"3114","Fox Lake",42,0.03,14
"3115","Fox Lake",43,0.03,15
"3116","Fox Lake",44,0.03,16
"3117","Fox Lake",45,0.03,17
"3118","Fox Lake",46,0.03,18
"3119","Fox Lake",47,0.03,19
"3120","Fox Lake",48,0.03,20
"3121","Fox Lake",49,0.03,21
"3122","Fox Lake",50,0.03,22
"3123","Fox Lake",51,0.03,23
"3124","Fox Lake",52,0.03,24
"3125","Fox Lake",53,0.03,25
"3126","Fox Lake",54,0.03,26
"3127","Fox Lake",55,0.03,27
"3128","Fox Lake",56,0.03,28
"3129","Fox Lake",57,0.03,29
"3130","Fox Lake",58,0.03,30
"3131","Fox Lake",59,0.03,31
"3132","Fox Lake",60,0.03,32
"3133","Fox Lake",61,0.03,33
"3134","Fox Lake",62,0.03,34
"3135","Fox Lake",63,0.03,35
"3136","Fox Lake",64,0.03,36
"3137","Fox Lake",1,0.03,37
"3138","Fox Lake",2,0.03,38
"3139","Fox Lake",3,0.03,39
"3140","Fox Lake",4,0.03,40
"3141","Fox Lake",5,0.03,41
"3142","Fox Lake",6,0.03,42
"3143","Fox Lake",7,0.03,43
"3144","Fox Lake",8,0.03,44
"3145","Fox Lake",9,0.03,45
"3146","Fox Lake",10,0.03,46
"3147","Fox Lake",11,0.03,47
"3148","Fox Lake",12,0.03,48
"3149","Fox Lake",13,0.03,49
"3150","Fox Lake",14,0.03,50
"3151","South Rhody peatland",15,0.03,1
"3152","South Rhody peatland",16,0.03,2
"3153","South Rhody peatland",17,0.03,3
"3154","South Rhody peatland",18,0.03,4
"3155","South Rhody peatland",19,0.03,5
"3156","South Rhody peatland",20,0.03,6
"3157","South Rhody peatland",21,0.03,7
"3158","South Rhody peatland",22,0.03,8
"3159","South Rhody peatland",23,0.03,9
"3160","South Rhody peatland",24,0.03,10
"3161","South Rhody peatland",25,0.03,11
"3162","South Rhody peatland",26,0.03,12
"3163","South Rhody peatland",27,0.03,13
"3164","South Rhody peatland",28,0.03,14
"3165","South Rhody peatland",29,0.03,15
"3166","South Rhody peatland",30,0.03,16
"3167","South Rhody peatland",31,0.03,17
"3168","South Rhody peatland",32,0.03,18
"3169","South Rhody peatland",33,0.03,19
"3170","South Rhody peatland",34,0.03,20
"3171","South Rhody peatland",35,0.03,21
"3172","South Rhody peatland",36,0.03,22
"3173","South Rhody peatland",37,0.03,23
"3174","South Rhody peatland",38,0.03,24
"3175","South Rhody peatland",39,0.03,25
"3176","South Rhody peatland",40,0.03,26
"3177","South Rhody peatland",41,0.03,27
"3178","South Rhody peatland",42,0.03,28
"3179","South Rhody peatland",43,0.03,29
"3180","South Rhody peatland",44,0.03,30
"3181","South Rhody peatland",45,0.03,31
"3182","South Rhody peatland",46,0.03,32
"3183","South Rhody peatland",47,0.03,33
"3184","South Rhody peatland",48,0.03,34
"3185","South Rhody peatland",49,0.03,35
"3186","South Rhody peatland",50,0.03,36
"3187","South Rhody peatland",51,0.03,37
"3188","South Rhody peatland",52,0.03,38
"3189","South Rhody peatland",53,0.03,39
"3190","South Rhody peatland",54,0.03,40
"3191","South Rhody peatland",55,0.03,41
"3192","South Rhody peatland",56,0.03,42
"3193","South Rhody peatland",57,0.03,43
"3194","South Rhody peatland",58,0.03,44
"3195","South Rhody peatland",59,0.03,45
"3196","South Rhody peatland",60,0.03,46
"3197","South Rhody peatland",61,0.03,47
"3198","South Rhody peatland",62,0.03,48
"3199","South Rhody peatland",63,0.03,49
"3200","South Rhody peatland",64,0.03,50
"3201","Disterhaft Farm Bog",1,0.03,1
"3202","Disterhaft Farm Bog",2,0.03,2
"3203","Disterhaft Farm Bog",3,0.03,3
"3204","Disterhaft Farm Bog",4,0.03,4
"3205","Disterhaft Farm Bog",5,0.03,5
"3206","Disterhaft Farm Bog",6,0.03,6
"3207","Disterhaft Farm Bog",7,0.03,7
"3208","Disterhaft Farm Bog",8,0.03,8
"3209","Disterhaft Farm Bog",9,0.03,9
"3210","Disterhaft Farm Bog",10,0.03,10
"3211","Disterhaft Farm Bog",11,0.03,11
"3212","Disterhaft Farm Bog",12,0.03,12
"3213","Disterhaft Farm Bog",13,0.03,13
"3214","Disterhaft Farm Bog",14,0.03,14
"3215","Disterhaft Farm Bog",15,0.03,15
"3216","Disterhaft Farm Bog",16,0.03,16
"3217","Disterhaft Farm Bog",17,0.03,17
"3218","Disterhaft Farm Bog",18,0.03,18
"3219","Disterhaft Farm Bog",19,0.03,19
"3220","Disterhaft Farm Bog",20,0.03,20
"3221","Disterhaft Farm Bog",21,0.03,21
"3222","Disterhaft Farm Bog",22,0.03,22
"3223","Disterhaft Farm Bog",23,0.03,23
"3224","Disterhaft Farm Bog",24,0.03,24
"3225","Disterhaft Farm Bog",25,0.03,25
"3226","Disterhaft Farm Bog",26,0.03,26
"3227","Disterhaft Farm Bog",27,0.03,27
"3228","Disterhaft Farm Bog",28,0.03,28
"3229","Disterhaft Farm Bog",29,0.03,29
"3230","Disterhaft Farm Bog",30,0.03,30
"3231","Disterhaft Farm Bog",31,0.03,31
"3232","Disterhaft Farm Bog",32,0.03,32
"3233","Disterhaft Farm Bog",33,0.03,33
"3234","Disterhaft Farm Bog",34,0.03,34
"3235","Disterhaft Farm Bog",35,0.03,35
"3236","Disterhaft Farm Bog",36,0.03,36
"3237","Disterhaft Farm Bog",37,0.03,37
"3238","Disterhaft Farm Bog",38,0.03,38
"3239","Disterhaft Farm Bog",39,0.03,39
"3240","Disterhaft Farm Bog",40,0.03,40
"3241","Disterhaft Farm Bog",41,0.03,41
"3242","Disterhaft Farm Bog",42,0.03,42
"3243","Disterhaft Farm Bog",43,0.03,43
"3244","Disterhaft Farm Bog",44,0.03,44
"3245","Disterhaft Farm Bog",45,0.03,45
"3246","Disterhaft Farm Bog",46,0.03,46
"3247","Disterhaft Farm Bog",47,0.03,47
"3248","Disterhaft Farm Bog",48,0.03,48
"3249","Disterhaft Farm Bog",49,0.03,49
"3250","Disterhaft Farm Bog",50,0.03,50
"3251","Hansen Marsh",51,0.03,1
"3252","Hansen Marsh",52,0.03,2
"3253","Hansen Marsh",53,0.03,3
"3254","Hansen Marsh",54,0.03,4
"3255","Hansen Marsh",55,0.03,5
"3256","Hansen Marsh",56,0.03,6
"3257","Hansen Marsh",57,0.03,7
"3258","Hansen Marsh",58,0.03,8
"3259","Hansen Marsh",59,0.03,9
"3260","Hansen Marsh",60,0.03,10
"3261","Hansen Marsh",61,0.03,11
"3262","Hansen Marsh",62,0.03,12
"3263","Hansen Marsh",63,0.03,13
"3264","Hansen Marsh",64,0.03,14
"3265","Hansen Marsh",65,0.03,15
"3266","Hansen Marsh",66,0.03,16
"3267","Hansen Marsh",67,0.03,17
"3268","Hansen Marsh",68,0.03,18
"3269","Hansen Marsh",69,0.03,19
"3270","Hansen Marsh",70,0.03,20
"3271","Hansen Marsh",71,0.03,21
"3272","Hansen Marsh",72,0.03,22
"3273","Hansen Marsh",73,0.03,23
"3274","Hansen Marsh",74,0.03,24
"3275","Hansen Marsh",75,0.03,25
"3276","Hansen Marsh",76,0.03,26
"3277","Hansen Marsh",77,0.03,27
"3278","Hansen Marsh",78,0.03,28
"3279","Hansen Marsh",79,0.03,29
"3280","Hansen Marsh",80,0.03,30
"3281","Hansen Marsh",81,0.03,31
"3282","Hansen Marsh",82,0.03,32
"3283","Hansen Marsh",83,0.03,33
"3284","Hansen Marsh",84,0.03,34
"3285","Hansen Marsh",85,0.03,35
"3286","Hansen Marsh",86,0.03,36
"3287","Hansen Marsh",87,0.03,37
"3288","Hansen Marsh",88,0.03,38
"3289","Hansen Marsh",89,0.03,39
"3290","Hansen Marsh",90,0.03,40
"3291","Hansen Marsh",91,0.03,41
"3292","Hansen Marsh",92,0.03,42
"3293","Hansen Marsh",93,0.03,43
"3294","Hansen Marsh",94,0.03,44
"3295","Hansen Marsh",95,0.03,45
"3296","Hansen Marsh",96,0.03,46
"3297","Hansen Marsh",97,0.03,47
"3298","Hansen Marsh",98,0.03,48
"3299","Hansen Marsh",99,0.03,49
"3300","Hansen Marsh",100,0.03,50
"3301","Iola Bog",101,0.03,1
"3302","Iola Bog",102,0.03,2
"3303","Iola Bog",103,0.03,3
"3304","Iola Bog",104,0.03,4
"3305","Iola Bog",105,0.03,5
"3306","Iola Bog",106,0.03,6
"3307","Iola Bog",107,0.03,7
"3308","Iola Bog",108,0.03,8
"3309","Iola Bog",109,0.03,9
"3310","Iola Bog",110,0.03,10
"3311","Iola Bog",111,0.03,11
"3312","Iola Bog",112,0.03,12
"3313","Iola Bog",113,0.03,13
"3314","Iola Bog",114,0.03,14
"3315","Iola Bog",115,0.03,15
"3316","Iola Bog",116,0.03,16
"3317","Iola Bog",117,0.03,17
"3318","Iola Bog",118,0.03,18
"3319","Iola Bog",119,0.03,19
"3320","Iola Bog",120,0.03,20
"3321","Iola Bog",121,0.03,21
"3322","Iola Bog",122,0.03,22
"3323","Iola Bog",123,0.03,23
"3324","Iola Bog",124,0.03,24
"3325","Iola Bog",125,0.03,25
"3326","Iola Bog",126,0.03,26
"3327","Iola Bog",127,0.03,27
"3328","Iola Bog",128,0.03,28
"3329","Iola Bog",129,0.03,29
"3330","Iola Bog",130,0.03,30
"3331","Iola Bog",131,0.03,31
"3332","Iola Bog",132,0.03,32
"3333","Iola Bog",133,0.03,33
"3334","Iola Bog",134,0.03,34
"3335","Iola Bog",135,0.03,35
"3336","Iola Bog",136,0.03,36
"3337","Iola Bog",137,0.03,37
"3338","Iola Bog",138,0.03,38
"3339","Iola Bog",139,0.03,39
"3340","Iola Bog",140,0.03,40
"3341","Iola Bog",141,0.03,41
"3342","Iola Bog",142,0.03,42
"3343","Iola Bog",143,0.03,43
"3344","Iola Bog",144,0.03,44
"3345","Iola Bog",145,0.03,45
"3346","Iola Bog",146,0.03,46
"3347","Iola Bog",147,0.03,47
"3348","Iola Bog",148,0.03,48
"3349","Iola Bog",149,0.03,49
"3350","Iola Bog",150,0.03,50
"3351","Lost Lake",151,0.03,1
"3352","Lost Lake",152,0.03,2
"3353","Lost Lake",153,0.03,3
"3354","Lost Lake",154,0.03,4
"3355","Lost Lake",155,0.03,5
"3356","Lost Lake",156,0.03,6
"3357","Lost Lake",157,0.03,7
"3358","Lost Lake",158,0.03,8
"3359","Lost Lake",159,0.03,9
"3360","Lost Lake",160,0.03,10
"3361","Lost Lake",161,0.03,11
"3362","Lost Lake",162,0.03,12
"3363","Lost Lake",163,0.03,13
"3364","Lost Lake",164,0.03,14
"3365","Lost Lake",165,0.03,15
"3366","Lost Lake",166,0.03,16
"3367","Lost Lake",167,0.03,17
"3368","Lost Lake",168,0.03,18
"3369","Lost Lake",169,0.03,19
"3370","Lost Lake",170,0.03,20
"3371","Lost Lake",171,0.03,21
"3372","Lost Lake",172,0.03,22
"3373","Lost Lake",173,0.03,23
"3374","Lost Lake",174,0.03,24
"3375","Lost Lake",175,0.03,25
"3376","Lost Lake",176,0.03,26
"3377","Lost Lake",177,0.03,27
"3378","Lost Lake",178,0.03,28
"3379","Lost Lake",179,0.03,29
"3380","Lost Lake",180,0.03,30
"3381","Lost Lake",181,0.03,31
"3382","Lost Lake",182,0.03,32
"3383","Lost Lake",183,0.03,33
"3384","Lost Lake",184,0.03,34
"3385","Lost Lake",185,0.03,35
"3386","Lost Lake",186,0.03,36
"3387","Lost Lake",187,0.03,37
"3388","Lost Lake",188,0.03,38
"3389","Lost Lake",189,0.03,39
"3390","Lost Lake",190,0.03,40
"3391","Lost Lake",191,0.03,41
"3392","Lost Lake",192,0.03,42
"3393","Lost Lake",193,0.03,43
"3394","Lost Lake",194,0.03,44
"3395","Lost Lake",195,0.03,45
"3396","Lost Lake",196,0.03,46
"3397","Lost Lake",197,0.03,47
"3398","Lost Lake",198,0.03,48
"3399","Lost Lake",199,0.03,49
"3400","Lost Lake",200,0.03,50
"3401","Third Lake",201,0.03,1
"3402","Third Lake",202,0.03,2
"3403","Third Lake",203,0.03,3
"3404","Third Lake",204,0.03,4
"3405","Third Lake",205,0.03,5
"3406","Third Lake",206,0.03,6
"3407","Third Lake",207,0.03,7
"3408","Third Lake",208,0.03,8
"3409","Third Lake",209,0.03,9
"3410","Third Lake",210,0.03,10
"3411","Third Lake",211,0.03,11
"3412","Third Lake",212,0.03,12
"3413","Third Lake",213,0.03,13
"3414","Third Lake",214,0.03,14
"3415","Third Lake",215,0.03,15
"3416","Third Lake",216,0.03,16
"3417","Third Lake",217,0.03,17
"3418","Third Lake",218,0.03,18
"3419","Third Lake",219,0.03,19
"3420","Third Lake",220,0.03,20
"3421","Third Lake",221,0.03,21
"3422","Third Lake",222,0.03,22
"3423","Third Lake",223,0.03,23
"3424","Third Lake",224,0.03,24
"3425","Third Lake",225,0.03,25
"3426","Third Lake",226,0.03,26
"3427","Third Lake",227,0.03,27
"3428","Third Lake",228,0.03,28
"3429","Third Lake",229,0.03,29
"3430","Third Lake",230,0.03,30
"3431","Third Lake",231,0.03,31
"3432","Third Lake",232,0.03,32
"3433","Third Lake",233,0.03,33
"3434","Third Lake",234,0.03,34
